date,Sentiment,Reporting,Movement,Actions,Information,Miscellaneous,Preparation,Other
2012-10-27 18:08:26,"","","","","","","",""
2012-11-03 14:16:26,"","","","","","","",""
2012-10-28 03:39:50,"","","","","","","",""
2012-10-31 20:09:00,Frustrated,What_Others_Are_Doing,"",Supplies,"","","",""
2012-10-28 07:05:02,"","","","","","","",""
2012-11-05 12:37:49,"","","","","","","",""
2012-10-23 21:51:37,"","","","","","","",""
2012-11-02 12:50:11,Excited,Other_Non_Natural_Environment,"","","","","",""
2012-11-01 01:34:47,"","","","","","","",""
2012-10-24 17:52:41,"","","","","","","",""
2012-10-25 20:53:25,"","","","","","","",""
2012-11-04 06:08:38,"","","","","","","",""
2012-10-29 13:15:53,"","","","","","","",""
2012-10-28 18:02:20,Humor,Immediate_Personal_Environment,"",Supplies,"","","",""
2012-11-05 20:43:09,"","","","","","","",""
2012-11-03 14:25:40,"","","","","","","",""
2012-10-28 12:54:05,"","","","","","","",""
2012-10-23 11:05:52,"","","","","","","",""
2012-11-01 21:17:06,"",Immediate_Personal_Environment,"",Power_For_Life,Pass_On_Information,"",Changing_Plans,""
2012-11-03 09:44:29,"","","","","","","",""
2012-11-05 11:06:48,"","","","","","","",""
2012-11-01 23:21:51,"","","","","","","",""
2012-11-01 19:02:09,Positive_Coping,Other_Non_Natural_Environment,"","",Pass_On_Information,"","",""
2012-11-01 07:44:53,"","","","","","","",""
2012-10-31 13:14:45,"","","","","","","",""
2012-10-25 11:58:46,"","","","","","","",""
2012-11-05 12:01:42,"","","","","","","",""
2012-10-27 23:24:05,"","","","","","","",""
2012-11-05 19:05:02,"","","","","","","",""
2012-11-04 17:12:29,"","","","",Seek_Information,"","",""
2012-10-26 04:33:42,"","","","","","","",""
2012-10-30 06:51:48,Worried,"","","","","","",""
2012-11-05 14:27:29,"","","","","","","",""
2012-11-05 09:47:09,"","","","","","","",""
2012-10-23 08:13:33,"","","","","","","",""
2012-10-29 12:44:49,"","","","","","","",""
2012-10-25 11:13:07,"","","","","","","",""
2012-11-05 04:45:27,"","","","","","","",""
2012-11-05 13:24:08,"","","","","","","",""
2012-11-02 09:39:41,"","","","","","","",""
2012-11-01 21:37:34,"","","","","","","",""
2012-10-24 11:09:55,"","","","","","","",""
2012-11-05 08:30:55,"","","","","","","",""
2012-10-29 13:42:54,Positive_Coping,"","","","","","",""
2012-11-04 07:54:50,"","","","","","","",""
2012-10-29 10:32:53,"","","","","","","",""
2012-10-27 05:17:24,"",External_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-28 22:04:40,"","","","","","","",""
2012-11-04 20:09:47,"","","","","","","",""
2012-10-30 12:09:58,"","","","","","","",""
2012-10-25 13:40:14,"","","","","","","",""
2012-10-31 11:46:00,"","","","","","","",""
2012-10-25 04:56:25,"","","","","","","",""
2012-11-03 17:25:26,"","","","","","","",""
2012-10-28 12:19:33,"","","","","","","",""
2012-10-29 10:22:24,"","","","","","","",""
2012-10-31 14:30:27,"","","","","","","",""
2012-10-23 17:18:59,"","","","","","","",""
2012-10-25 03:33:08,"","","","","","","",""
2012-11-05 08:54:05,"","","","","","","",""
2012-10-23 16:40:18,"","","","","","","",""
2012-10-27 10:26:16,"","","","","","","",""
2012-11-02 11:09:47,"","","","","","","",""
2012-10-30 07:48:33,"","","","","","","",""
2012-10-30 13:40:46,"",Other_Non_Natural_Environment,"","","","","",""
2012-11-02 05:07:06,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-30 16:56:24,"","","","","","","",""
2012-10-27 12:57:55,"","","","","","","",""
2012-11-04 12:20:52,"","","","","","","",""
2012-10-23 19:48:14,"","","","","","","",""
2012-10-30 12:21:46,"","","","","","","",""
2012-10-29 12:42:34,"","","","","","","",""
2012-10-28 19:26:18,"","","","","","","",""
2012-10-31 11:45:55,Frustrated,What_Others_Are_Doing,"","","","","",""
2012-11-02 15:54:40,"","","","",Seek_Information,"","",""
2012-10-24 10:53:58,"","","","","","","",""
2012-10-28 23:02:03,"","","","","","","",""
2012-10-29 17:45:37,"","","","","","","",""
2012-10-25 07:26:32,"","","","","","","",""
2012-11-04 12:26:11,"","","","","","","",""
2012-11-02 11:21:12,"","","","","","","",""
2012-10-30 10:02:51,"",What_Others_Are_Doing,"","",Pass_On_Information,"","",""
2012-10-24 18:20:49,"","","","","","","",""
2012-11-02 11:16:47,Frustrated,"","","",Seek_Information,"","",""
2012-11-04 08:29:36,"",Immediate_Personal_Environment,"",Power_For_Life,"","","",""
2012-10-28 16:30:38,"",Immediate_Personal_Environment,"","","","","",""
2012-10-29 20:23:54,"","","","","","","",""
2012-10-27 15:36:03,Humor,"","",Supplies,"","","",""
2012-10-27 13:44:48,"","","","","","","",""
2012-10-28 19:40:18,"",External_Natural_Environment,"","","","","",""
2012-10-28 16:08:13,"","","","","","","",""
2012-10-25 11:35:26,"","","","","","","",""
2012-11-05 07:57:45,Positive_Coping,"","","","","","",""
2012-10-24 10:22:30,"","","","","","","",""
2012-10-23 13:08:56,"","","","","","","",""
2012-10-28 18:39:21,"","","","","","","",""
2012-11-02 12:37:24,"","","","","","","",""
2012-10-22 22:55:52,"","","","","","","",""
2012-10-31 17:11:52,"","","","","","","",""
2012-10-28 13:52:11,"","","","","","","",""
2012-10-26 20:02:51,"","","","","","","",""
2012-10-29 12:01:44,"","","","","","","",""
2012-10-28 16:47:36,"","","","","","","",""
2012-10-23 18:52:51,"","","","","","","",""
2012-10-28 16:31:54,"","","","","","","",""
2012-10-29 16:11:32,Frustrated,External_Natural_Environment,"","","","","",""
2012-10-25 15:48:48,"","","","","","","",""
2012-10-25 14:40:12,"","","","","","","",""
2012-10-30 14:47:27,"","","","","","","",""
2012-10-27 10:20:05,"","","","","","","",""
2012-11-02 09:25:58,"","","","","","","",""
2012-10-25 15:17:44,"","","","","","","",""
2012-10-22 06:56:44,"","","","","","","",""
2012-10-25 00:45:57,"","","","","","","",""
2012-10-31 12:48:23,Excited,"","","","","",Changing_Plans,""
2012-11-03 17:18:45,"","","","","","","",""
2012-10-25 21:36:00,Excited,"","","","","","",""
2012-11-06 16:23:01,"","","","","","","",""
2012-11-02 13:47:17,"","","","","","","",""
2012-11-03 10:28:28,Positive_Coping,"","","",Pass_On_Information,"","",""
2012-10-28 11:25:39,"","","","","",Household_Information,"",""
2012-11-06 20:11:38,"","","","","","","",""
2012-11-05 21:43:32,"","","","","","","",""
2012-10-30 11:35:34,Humor,Immediate_Personal_Environment,"","","","","",""
2012-10-29 16:51:58,Worried,"","","","","","",""
2012-10-22 18:09:18,"","","","","","","",""
2012-10-29 21:14:21,"","","","","","","",""
2012-10-30 19:23:52,"","","","",Pass_On_Information,"","",""
2012-10-29 20:23:01,"","","","","","","",""
2012-11-05 19:51:10,"","","","","","","",""
2012-10-24 14:40:56,"","","","","","","",""
2012-10-28 13:22:32,"","","","","","","",""
2012-10-22 14:57:40,"","","","","","","",""
2012-11-02 08:15:31,"","","","","","","",""
2012-11-04 17:34:27,"","","","","","","",""
2012-10-27 11:07:28,"","","","","","","",""
2012-10-29 19:16:24,"","","","","","","",""
2012-11-06 18:29:17,"","","","","","","",""
2012-10-28 21:37:32,"","","","","","","",""
2012-10-28 23:47:16,"","","","","","","",""
2012-10-26 06:24:11,"","","","","","","",""
2012-11-05 20:41:14,"","","","","","","",""
2012-10-27 13:08:53,"","","","","","","",""
2012-10-22 21:43:21,"","","","","","","",""
2012-10-26 17:09:30,"","","","","","","",""
2012-10-26 15:47:42,"","","","","","","",""
2012-10-26 23:22:53,"","","","","","","",""
2012-10-24 21:24:19,"","","","","","","",""
2012-11-06 10:06:41,"","","","","","","",""
2012-11-06 21:41:58,"","","","","","","",""
2012-10-23 14:39:42,"","","","","","","",""
2012-10-30 13:11:02,"","","","","","","",""
2012-10-29 19:14:02,"","","","","","","",""
2012-11-05 19:49:30,"","","","","","","",""
2012-10-29 16:09:00,Positive_Coping,External_Natural_Environment,"","","","","",""
2012-10-30 13:00:42,"","","","","","","",""
2012-10-27 17:42:17,"","","","","","","",""
2012-11-06 09:12:01,"","","","","","","",""
2012-11-06 20:11:15,"","","","","","","",""
2012-10-27 21:48:14,"","","","","","","",""
2012-10-29 13:06:37,"","","","","","","",""
2012-11-06 23:04:34,"","","","","","","",""
2012-11-02 12:36:53,"","","",Supplies,"","","",""
2012-10-23 08:23:40,"","","","","","","",""
2012-10-23 16:42:30,"","","","","","","",""
2012-10-23 21:11:53,"","","","","","","",""
2012-10-29 20:25:58,"","","","","","","",""
2012-11-01 17:27:44,"","","","","","","",""
2012-10-28 23:13:39,"","","","","","","",""
2012-10-24 11:48:50,"","","","","","","",""
2012-10-31 10:28:33,"",External_Natural_Environment,"","","","","",""
2012-11-06 09:19:22,"","","","","","","",""
2012-10-29 20:54:14,"","","","","","","",""
2012-11-03 06:08:34,"","","","","","","",""
2012-10-23 19:56:00,"","","","","","","",""
2012-10-24 04:25:12,"","","","","","","",""
2012-11-05 19:00:31,"","","","","","","",""
2012-11-01 16:53:10,"",What_Others_Are_Doing,"","","","","",""
2012-10-27 16:37:09,"","","","","","","",""
2012-11-01 06:14:09,"",Immediate_Personal_Environment,"","","","","",""
2012-10-22 10:41:29,"","","","","","","",""
2012-10-29 20:54:44,"","","","",Pass_On_Information,"","",""
2012-11-01 01:20:16,"","","","","","",Transportation_Planning,""
2012-10-22 11:43:49,"","","","","","","",""
2012-10-28 12:00:52,"","","","","","","",""
2012-10-22 10:46:56,"","","","","","","",""
2012-11-02 22:15:34,"","","","","","","",""
2012-11-01 09:31:13,"","","","","","","",""
2012-10-31 14:19:34,"","","","","","","",""
2012-10-24 06:38:45,"","","","","","","",""
2012-10-26 00:49:34,"","","","","","","",""
2012-10-23 17:09:22,"","","","","","","",""
2012-11-02 19:11:51,"","","","","","","",""
2012-10-28 16:46:40,"","","","","","","",""
2012-11-04 12:33:43,"","","","","","","",""
2012-10-30 16:48:49,"","","","","","","",""
2012-10-22 22:39:44,"","","","","","","",""
2012-10-29 19:56:58,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-31 17:14:09,"","","","","","","",""
2012-11-04 14:06:01,"","","","","","",Changing_Plans,""
2012-10-31 20:45:33,"",Immediate_Personal_Environment,"","","","","",""
2012-10-27 00:58:41,"","","","","","","",""
2012-10-27 14:24:34,"","","","","","","",""
2012-10-28 21:04:46,"","","","","","","",""
2012-11-01 01:08:12,"","","","","","","",""
2012-10-26 17:12:41,"","","","","","","",""
2012-10-29 06:45:21,"","","","","","","",""
2012-11-06 22:30:01,"","","","","","","",""
2012-10-27 01:02:54,"","","","","","","",""
2012-11-01 09:34:38,"","","","","","","",""
2012-10-30 12:39:24,"","","","","","","",""
2012-11-06 18:11:05,"","","","","","","",""
2012-11-02 13:02:08,"","","","","","","",""
2012-10-28 17:27:58,"","","","","","","",""
2012-11-03 16:20:57,"","","","","","","",""
2012-10-31 18:42:10,"","","","","","","",Other
2012-10-28 08:09:06,"","","","","","","",""
2012-10-29 21:58:35,Humor,Immediate_Personal_Environment,"","","","","",""
2012-10-31 16:48:33,"","","","","","","",""
2012-11-06 21:23:25,"","","","","","","",""
2012-10-30 20:58:14,"","","","","","","",""
2012-10-22 20:35:04,"","","","","","","",""
2012-10-26 06:58:20,"","","","","","","",""
2012-10-29 23:15:57,"","","","","","","",""
2012-10-24 16:01:58,"","","","","","","",""
2012-10-30 20:27:26,"","","","","","","",""
2012-11-04 00:12:04,Positive_Coping,"","","",Pass_On_Information,"","",""
2012-11-03 19:06:26,"","","","","","","",""
2012-10-25 12:17:54,"","","","","","","",""
2012-10-28 12:04:03,"","","","","","","",""
2012-10-23 13:30:42,"","","","","","","",""
2012-11-04 10:40:41,"","","","","","","",""
2012-11-03 13:03:20,"",Other_Non_Natural_Environment,"",Supplies,"","","",""
2012-10-22 17:31:44,"","","","","","","",""
2012-11-05 21:51:29,"","","","","","","",""
2012-11-06 07:04:33,"","","","","","","",""
2012-10-25 20:19:09,"","","","","","","",""
2012-10-27 18:52:10,"",External_Natural_Environment,"","",Pass_On_Information,"","",""
2012-11-02 21:42:40,"","","","","","","",""
2012-10-23 22:59:42,"","","","","","","",""
2012-11-05 21:34:42,"","","","","","","",""
2012-10-27 22:34:53,"","","","",Pass_On_Information,"","",""
2012-11-04 17:26:51,"","","","","","","",""
2012-10-30 16:21:52,"","","","","","","",""
2012-10-24 12:59:19,"","","","","","","",""
2012-11-04 23:02:39,"","","","","","","",""
2012-10-28 19:35:21,"","","","","","","",""
2012-10-29 17:04:15,"","","","","","","",""
2012-10-31 22:20:36,"","","","","","","",""
2012-10-30 20:05:14,"","","","","","","",""
2012-11-02 19:16:53,"","","","","","","",""
2012-10-30 16:48:24,"","","","","","","",""
2012-11-02 13:17:04,"","","","","","","",""
2012-11-02 15:35:36,"","","","","","","",""
2012-10-22 19:47:04,"","","","","","","",""
2012-10-24 12:08:45,"","","","","","","",""
2012-10-27 22:59:59,"","","","","","","",""
2012-10-31 23:35:18,"","","","","","","",""
2012-11-04 08:58:10,"","","","","","","",""
2012-11-03 17:07:59,"","","","","","","",""
2012-10-24 11:29:55,"","","","","","","",""
2012-11-04 08:17:04,"","","","","","","",""
2012-10-30 19:02:58,"","","","","","","",""
2012-10-26 03:03:49,"","","","","","","",""
2012-11-06 05:47:45,"","","","","","","",""
2012-11-04 00:57:02,Positive_Coping,Other_Non_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-24 14:37:28,"","","","","","","",""
2012-10-24 22:20:08,"","","","","","","",""
2012-10-25 02:03:55,"","","","","","","",""
2012-10-27 09:17:50,"","","","","","","",""
2012-11-02 12:29:02,"","","","","","","",""
2012-10-28 21:25:43,"","","","","","","",""
2012-10-30 20:05:59,"","","","","","","",""
2012-11-06 11:53:39,"","","","","","","",""
2012-11-02 15:27:26,"","","","","","",Changing_Plans,""
2012-10-26 11:48:14,"","","","","","","",""
2012-10-29 13:48:02,"",External_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-24 14:36:43,"","","","","","","",""
2012-11-02 14:23:40,Positive_Coping,"","","",Pass_On_Information,"","",""
2012-11-02 09:26:10,"","","","","","","",""
2012-11-02 20:49:45,"","","","","","","",""
2012-10-30 21:41:36,Settled,Immediate_Personal_Environment,"",Power_For_Life,"","","",""
2012-11-06 23:32:45,"","","","","","","",""
2012-10-29 16:05:21,"","","",Power_For_Life,"","","",""
2012-11-04 21:53:05,"","","","","","","",""
2012-10-31 00:35:57,"",External_Natural_Environment,"","","","","",""
2012-11-01 15:08:44,"","","","","","","",""
2012-10-28 12:07:49,"",External_Natural_Environment,"","","","","",""
2012-11-05 20:46:16,"","","","","","","",""
2012-10-22 22:32:21,"","","","","","","",""
2012-10-26 11:26:15,"","","","","","","",""
2012-10-29 17:51:35,"",What_Others_Are_Doing,"","","","","",""
2012-10-25 07:27:16,"","","","","","","",""
2012-10-27 01:57:31,"","","","","","","",""
2012-10-22 22:08:39,"","","","","","","",""
2012-10-31 08:51:48,"","","","","","","",""
2012-11-05 10:55:23,Positive_Coping,"","","","","","",""
2012-10-27 11:57:54,"","","","","","","",""
2012-11-04 12:06:35,"","","","","","","",""
2012-11-06 03:30:15,"","","","","","","",""
2012-11-06 17:53:02,"","","","","","","",""
2012-11-01 12:13:14,"","","","","","","",""
2012-10-27 06:23:56,Humor,External_Natural_Environment,"","",Pass_On_Information,"","",""
2012-11-04 13:29:42,"","","","","","","",""
2012-10-29 00:15:10,"","","","","","","",""
2012-11-04 07:46:07,"","","","","","","",""
2012-10-29 13:50:36,"","","","","","","",""
2012-11-04 05:25:24,"","","","","","","",""
2012-10-28 03:58:23,"","","","","","","",""
2012-10-30 13:35:08,"","","","","","","",""
2012-11-03 01:16:46,"","","","","","","",""
2012-10-30 16:57:24,"","","","","","","",""
2012-11-04 15:05:16,"","","","","","","",""
2012-11-03 17:16:05,"","","","","","","",""
2012-10-27 23:49:40,"","","","","","","",""
2012-10-29 15:05:05,"","","","","","","",""
2012-11-01 22:00:58,"","","","","","","",""
2012-10-28 10:48:48,Frustrated,"","","","","","",""
2012-10-22 14:34:13,"","","","","","","",""
2012-10-29 05:06:47,"","","","","","","",""
2012-10-27 22:45:40,"","","","","","","",""
2012-10-29 22:20:43,"","","","","","","",""
2012-11-04 21:41:57,Frustrated,"","","","","","",""
2012-10-26 11:05:46,"","","","","","","",""
2012-10-28 17:02:02,"","","","","","","",""
2012-11-05 15:39:08,"","","","","","","",""
2012-11-03 11:34:31,"","","","","","","",""
2012-11-01 11:18:29,"","","","","","","",""
2012-11-05 20:54:19,"","","","","","","",""
2012-11-06 22:38:52,"","","","","","","",""
2012-11-01 09:13:41,"","","","","","","",""
2012-11-06 21:17:37,"","","","","","","",""
2012-10-27 17:49:23,"","","","","","","",""
2012-10-30 22:34:06,"",What_Others_Are_Doing,"","",Pass_On_Information,"",Transportation_Planning,""
2012-11-05 08:37:44,"","","","","","","",""
2012-10-23 11:33:44,"","","","","","","",""
2012-10-31 07:46:10,"","","","","","","",""
2012-10-28 09:08:04,"",External_Natural_Environment,"","","","","",""
2012-11-04 15:31:57,"","","","","","","",""
2012-10-26 10:47:33,"","","","","","","",""
2012-10-23 03:16:45,"","","","","","","",""
2012-11-05 07:46:01,"","","","","","","",""
2012-10-25 16:52:50,"","","","","","","",""
2012-10-30 11:45:16,"","","","","","","",""
2012-10-22 18:29:54,"","","","","","","",""
2012-10-24 23:22:29,"","","","","","","",""
2012-10-25 08:00:37,"","","","","","","",""
2012-11-03 17:25:34,"",What_Others_Are_Doing,"","","","","",""
2012-10-29 15:01:23,"","","","","","","",""
2012-10-26 19:15:34,"",Immediate_Personal_Environment,"",Supplies,Pass_On_Information,"","",""
2012-10-25 19:08:35,"","","","","","","",""
2012-10-24 10:51:58,"","","","","","","",""
2012-11-02 12:00:58,"","","","","","","",""
2012-10-29 17:15:56,Worried,Other_Non_Natural_Environment,"","","","","",""
2012-10-27 14:33:09,"","","","","","","",""
2012-10-27 09:28:50,"","","","","","","",""
2012-10-26 10:16:47,"","","","","","","",""
2012-11-02 00:09:02,"",What_Others_Are_Doing,"","","","","",""
2012-10-29 20:34:04,"","","",Booze,"","","",""
2012-11-05 20:30:48,"","","","","","","",""
2012-10-23 18:55:36,"","","","","","","",""
2012-11-06 06:25:41,"","","","","","","",""
2012-10-29 17:21:03,"","","","","","","",""
2012-10-23 14:17:19,"","","","","","","",""
2012-11-01 00:49:36,"","","","","","","",""
2012-11-06 01:05:33,"","","","","","","",""
2012-11-05 08:09:47,"",External_Natural_Environment,"","",Seek_Information,"","",""
2012-11-05 09:49:15,"","","","","","","",""
2012-11-02 06:37:41,"","","","","","","",""
2012-10-29 19:53:26,"",Other_Non_Natural_Environment,"","","","","",""
2012-11-05 15:23:26,"","","","","","","",""
2012-10-26 13:59:16,"","","","","","","",""
2012-10-30 22:33:11,"",Other_Non_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-26 05:05:16,"","","","","","","",""
2012-10-30 08:22:32,"","","","",Pass_On_Information,"","",""
2012-11-04 19:53:21,"","","","","","","",""
2012-11-02 08:11:44,"","","","","","","",""
2012-11-02 06:59:13,"","","","","","","",""
2012-11-06 22:56:34,"","","","","","","",""
2012-11-03 21:01:37,"","","","","","","",""
2012-11-05 14:21:50,"","","","","","","",""
2012-10-28 03:39:59,"",Other_Non_Natural_Environment,"","","","","",""
2012-11-01 12:42:31,"","","","",Seek_Information,"","",""
2012-11-02 21:39:43,"","","","","","","",""
2012-10-23 07:39:00,"","","","","","","",""
2012-10-23 07:42:04,"","","","","","","",""
2012-11-04 14:05:06,"","","","","","","",""
2012-11-02 18:50:04,"","","","","","","",""
2012-10-28 08:11:18,"",External_Natural_Environment,"","","","","",""
2012-10-28 18:02:39,"","","","","","","",""
2012-10-31 18:53:32,"","","","","","","",""
2012-11-03 18:47:04,"","","","","","",Maintaining_Plans,""
2012-10-31 18:31:38,"","","","","","","",""
2012-10-22 16:08:27,"","","","","","","",""
2012-10-29 17:20:46,"",External_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-28 20:23:58,"",External_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-24 23:31:07,"","","","","","","",""
2012-10-27 15:55:04,"","","","","","","",""
2012-10-26 22:52:09,"","","","","","","",""
2012-10-29 10:06:49,Humor,Immediate_Personal_Environment,"","","","","",""
2012-10-29 19:54:55,Positive_Coping,What_Others_Are_Doing,"","",Pass_On_Information,"","",""
2012-10-25 20:19:43,"","","","","","","",""
2012-11-04 19:35:40,"","","","","","","",""
2012-11-06 23:13:33,"","","","","","","",""
2012-10-22 15:03:35,"","","","","","","",""
2012-10-27 18:03:46,"","","","","","","",""
2012-10-23 20:25:50,"","","","","","","",""
2012-10-25 20:36:20,"","","","","","","",""
2012-11-03 10:58:41,"",What_Others_Are_Doing,"","","","","",""
2012-10-25 08:21:11,"","","","","","","",""
2012-11-04 12:05:09,"","","","","","","",""
2012-10-26 04:04:10,"","","","","","","",""
2012-10-25 14:06:20,"","","","","","","",""
2012-10-25 14:33:37,"","","","","","","",""
2012-10-29 10:38:31,"","","","","","","",""
2012-11-04 10:12:06,"","","","","","","",""
2012-10-29 14:40:25,"","","","","","","",""
2012-11-02 14:49:21,"","","","","","","",""
2012-10-23 13:39:51,"","","","","","","",""
2012-10-25 11:37:10,"","","","","","","",""
2012-11-03 23:33:46,"","","","","","","",""
2012-10-27 20:39:36,"","","","","","","",""
2012-11-06 23:30:00,"","","","","","","",""
2012-10-24 05:58:41,"","","","","","","",""
2012-10-29 20:48:20,"","","","","","","",""
2012-10-29 18:23:59,"","","",Power_For_Communication,"","","",""
2012-11-03 14:32:21,"","","","","","","",""
2012-11-04 12:00:04,"","","","","","","",""
2012-11-06 22:15:02,"","","","","","","",""
2012-10-29 19:18:37,"","","","","","","",""
2012-10-30 12:38:35,"","","","","","","",""
2012-11-05 15:48:31,Positive_Coping,What_Others_Are_Doing,"","","","","",""
2012-11-06 22:57:06,"","","","","","","",""
2012-10-26 12:52:31,"","","","","","","",""
2012-11-06 20:45:46,"","","","","","","",""
2012-10-31 12:32:19,"","","","","","","",""
2012-11-05 20:48:30,"","","","","","","",""
2012-10-25 17:27:03,"","","","","","","",""
2012-11-03 18:02:14,"","","","","","","",""
2012-10-28 12:09:28,"","","","","","","",""
2012-11-01 10:07:43,"","","","","","","",""
2012-10-25 19:11:30,"","","","","","","",""
2012-10-30 14:27:46,Frustrated,Immediate_Personal_Environment,"",Power_For_Life,"","","",""
2012-10-28 12:03:16,"","","","","","","",""
2012-11-06 05:41:33,"","","","","","","",""
2012-11-04 20:54:55,"","","","","","","",""
2012-11-03 18:01:53,Positive_Coping,What_Others_Are_Doing,"","",Pass_On_Information,"","",""
2012-11-05 16:44:44,"","","","","","","",""
2012-11-06 01:13:49,"","","","","","","",""
2012-10-28 12:01:40,"","","","","","","",""
2012-11-06 22:14:02,"","","","","","","",""
2012-11-06 23:38:29,"","","","","","","",""
2012-10-29 18:17:36,"","","","","","","",""
2012-10-28 13:02:55,"","","","",Seek_Information,"","",""
2012-10-22 00:31:15,"","","","","","","",""
2012-11-05 15:29:13,"","","","","","","",""
2012-10-24 12:29:11,"","","","","","","",""
2012-11-05 06:51:43,"","","","","","","",""
2012-11-04 17:54:39,"","","","","","","",""
2012-10-23 08:41:12,"","","","","","","",""
2012-10-22 13:39:25,"","","","","","","",""
2012-10-30 13:03:37,"",Other_Non_Natural_Environment,"","","","","",""
2012-11-05 18:59:34,"","","","","","","",""
2012-10-25 15:58:16,"","","","","","","",""
2012-11-06 16:58:45,"","","","","","","",""
2012-10-23 16:22:57,"","","","","","","",""
2012-11-01 14:37:37,"","","","","","","",""
2012-11-01 01:42:59,"","","","","","","",""
2012-10-28 11:42:54,"","","","","","","",""
2012-10-25 13:33:51,"","","","","","","",""
2012-10-28 06:55:56,"",External_Natural_Environment,"","","","","",""
2012-10-25 18:29:05,"","","","","","","",""
2012-10-25 10:16:36,"","","","","","","",""
2012-10-27 17:50:44,"","","","","","","",""
2012-11-01 23:02:03,"","","","","","","",""
2012-10-24 12:25:41,"","","","","","","",""
2012-11-06 18:15:56,"","","","","","","",""
2012-10-25 09:04:11,"","","","","","","",""
2012-10-30 05:24:36,"","","","",Seek_Information,"","",""
2012-10-29 09:52:53,"","","","","","","",""
2012-10-29 09:44:32,"","","","","","","",""
2012-11-06 14:35:44,"","","","","","","",""
2012-10-31 20:26:41,"","","","","","","",""
2012-11-03 21:06:50,"","","","","","","",""
2012-11-06 09:21:00,"","","","","","","",""
2012-10-29 09:22:50,"","","","","","","",""
2012-11-02 21:28:30,"","","","","","","",""
2012-10-22 20:29:00,"","","","","","","",""
2012-11-02 14:23:44,Positive_Coping,"","","",Pass_On_Information,"","",""
2012-10-25 11:00:39,"","","","","","","",""
2012-11-06 23:37:24,"","","","","","","",""
2012-10-23 13:52:14,"","","","","","","",""
2012-10-27 22:37:05,"","","","","","","",""
2012-11-04 18:09:45,"","","","","","","",""
2012-10-25 18:22:36,"","","","","","","",""
2012-11-02 17:17:50,"","","","","","","",""
2012-10-22 11:36:38,"","","","","","","",""
2012-10-23 22:22:32,"","","","","","","",""
2012-10-23 19:36:10,"","","","","","","",""
2012-11-01 21:51:41,"","","","","","","",""
2012-11-03 21:45:32,"","","","","","","",""
2012-10-29 14:16:29,"","","","","","","",""
2012-11-05 15:57:06,"","","","","","","",""
2012-11-04 12:13:56,"","","","","","","",""
2012-11-05 19:02:41,"","","","","","","",""
2012-11-04 15:40:54,"","","","","","","",""
2012-10-26 08:47:23,"","","","","","","",""
2012-11-04 12:43:21,"","","","","","","",""
2012-10-29 08:58:29,"",Other_Non_Natural_Environment,"","","","",Transportation_Planning,""
2012-10-30 19:16:26,"","","","","","",Transportation_Planning,""
2012-10-25 12:23:01,"","","","","","","",""
2012-10-26 06:44:24,"","","","","","","",""
2012-10-31 17:23:37,"","","","",Seek_Information,"","",""
2012-11-06 21:56:43,"","","","","","","",""
2012-10-24 21:58:06,"","","","","","","",""
2012-10-30 13:42:48,"","","","","","","",""
2012-10-27 15:31:17,Humor,"","",Supplies,"","","",""
2012-11-05 08:20:07,"","","","","","","",""
2012-10-28 03:50:45,"","","","","","","",""
2012-11-06 12:55:14,"","","","","","","",""
2012-11-06 23:24:36,"","","","","","","",""
2012-10-24 11:48:35,"","","","","","","",""
2012-10-24 16:24:00,"","","","","","","",""
2012-10-25 00:49:43,"","","","","","","",""
2012-10-25 20:06:50,"","","","","","","",""
2012-10-25 00:36:17,"","","","","","","",""
2012-11-05 20:19:51,"","","","","","","",""
2012-10-22 20:53:49,"","","","","","","",""
2012-10-27 15:20:00,"","","","","","","",""
2012-11-05 16:16:36,"","","","","","","",""
2012-11-01 06:56:02,"","","","","","","",""
2012-10-26 10:33:19,"","","","","","","",""
2012-10-28 23:50:13,"","","","","","","",""
2012-11-03 08:58:19,"","","","","","","",""
2012-11-02 15:22:38,"","","","","","","",""
2012-10-27 14:07:43,"","","","","","","",""
2012-10-31 11:08:30,"","","","","","",Considering_Plans,""
2012-10-26 11:26:18,"","","","","","","",""
2012-11-02 12:32:39,"","","","",Seek_Information,"","",""
2012-11-04 15:08:59,"","","","","","","",""
2012-10-24 09:01:22,"","","","","","","",""
2012-10-24 10:48:25,"","","","","","","",""
2012-10-29 18:01:08,"","","","","","","",""
2012-10-28 07:35:49,"","","","","","","",""
2012-11-04 14:12:15,"",External_Natural_Environment,"","","","","",""
2012-11-04 18:33:10,"","","","","","","",""
2012-11-05 15:38:52,"","","","","","","",""
2012-10-31 11:12:10,"","","","","","","",""
2012-10-26 02:05:48,"","","","","","","",""
2012-10-23 14:36:24,"","","","","","","",""
2012-11-03 11:13:52,"","","","","","","",""
2012-10-29 18:07:13,"",What_Others_Are_Doing,"","",Pass_On_Information,"","",""
